Fiscal Year,County,Is Charter,LEA Name,School Name,School Id,Mailing Address,Physical Address,Phoenix
2023,Maricopa,TRUE,Arizona Agribusiness & Equine Center INC.,AAEC Online,1001738,"315 E MULBERRY DR, PHOENIX, AZ 85012-2307","1440 S Longhorn, Mesa, AZ 85202",FALSE
2023,Maricopa,TRUE,Arizona Agribusiness & Equine Center INC.,"Arizona Agribusiness & Equine Center, Inc. - Mesa",156568,"315 E MULBERRY DR, PHOENIX, AZ 85012-2307","1440 S LONGMORE, MESA, AZ 85202-4848",FALSE
2023,Maricopa,TRUE,"Arizona Agribusiness & Equine Center, Inc.",AAEC - Paradise Valley,6344,"3775 E UNION HILLS DR, PHOENIX, AZ 85050-3214","3775 E UNION HILLS DR, PHOENIX, AZ 85050-3214",TRUE
2023,Maricopa,TRUE,"Arizona Agribusiness & Equine Center, Inc.",AAEC - SMCC Campus,5503,"315 E MULBERRY DR, PHOENIX, AZ 85012-2307","2002 E BASELINE RD, PHOENIX, AZ 85042-6906",TRUE
2023,Maricopa,TRUE,"Arizona Agribusiness & Equine Center, Inc.",Arizona Agribusiness & Equine Center - Estrella,90780,"315 E MULBERRY DR, PHOENIX, AZ 85012-2307","3400 Dysart Rd Bldgs A-D, Avondale, AZ 85007",FALSE
2023,Yavapai,TRUE,"Arizona Agribusiness & Equine Center, Inc.","Arizona Agribusiness & Equine Center, Inc. - Prescott Valley",91132,"315 E MULBERRY DR, PHOENIX, AZ 85012-2307","7500 E CIVIC CIR , Prescott Valley, AZ 86314-6800",FALSE
2023,Maricopa,TRUE,"Arizona Autism Charter Schools, Inc.",Arizona Autism Charter - Online High School,1001693,"4125 N 14TH ST, PHOENIX, AZ 85014-4941","4125 N 14TH ST, PHOENIX, AZ 85014-4941",TRUE
2023,Maricopa,TRUE,"Arizona Autism Charter Schools, Inc.",Arizona Autism Charter School,92598,"4125 N 14TH ST, PHOENIX, AZ 85014-4941","4125 N 14TH ST, PHOENIX, AZ 85014-4941",TRUE
2023,Maricopa,TRUE,"Arizona Autism Charter Schools, Inc.","Arizona Autism Charter School, Upper School Campus",92984,"4125 N. 14th Street, PHOENIX, AZ 85014-4139","4125 N. 14th Street, PHOENIX, AZ 85014-4929",TRUE
2023,Maricopa,TRUE,"Arizona Autism Charter Schools, Inc.","Arizona Autism Charter School, West Valley Campus",1001850,"4125 N 14TH ST, PHOENIX, AZ 85014-4941","11039 W OLIVE AVE, PEORIA, AZ 85345-9200",FALSE
2023,Maricopa,TRUE,"Arizona Autism Charter Schools, Inc.",Arizona Autism Charter School-Online K-8,1001694,"4125 N 14TH ST, PHOENIX, AZ 85014-4941","4125 N 14TH ST, PHOENIX, AZ 85014-4941",TRUE
2023,Maricopa,TRUE,Arizona Center for Youth Resources,City View High School ,5520,"649 N 6TH AVE , PHOENIX, AZ 85003-1659","649 N 6TH AVE , PHOENIX, AZ 85003-1659",TRUE
2023,Pima,TRUE,Arizona Community Development Corporation,La Paloma Academy,79950,"2050 N WILMOT RD , TUCSON, AZ 85712-3039","2050 N WILMOT RD , TUCSON, AZ 85712-3039",FALSE
2023,Pima,TRUE,Arizona Community Development Corporation,La Paloma Academy (Lakeside),81187,"8140 E GOLF LINKS RD , TUCSON, AZ 85730-1229","8140 E GOLF LINKS RD , TUCSON, AZ 85730-1229",FALSE
2023,Pima,TRUE,Arizona Community Development Corporation,La Paloma Academy-South,91805,"6400 E GRANT RD STE 120 , TUCSON, AZ 85715-3862","5660 S 12TH AVE , TUCSON, AZ 85706-3102",FALSE
2023,Maricopa,TRUE,"Arizona Connections Academy Charter School, Inc.",Arizona Connections Academy,81179,"335 E GERMANN RD STE 140 , GILBERT, AZ 85297-2920","335 E GERMANN RD STE 140 , GILBERT, AZ 85297-2920",FALSE
2023,Maricopa,TRUE,Arizona Education Solutions,Astravo Online Academy ,91184,"4858 E Baseline Rd, #103, Mesa, AZ 85206-4638","4858 E Baseline Rd, #103, Mesa, AZ 85206-4638",FALSE
2023,Maricopa,TRUE,Arizona Education Solutions,Astravo Online Academy,91246,"4858 E BASELINE RD STE 103, MESA, AZ 85206-4638","4858 E BASELINE RD STE 103, MESA, AZ 85206-4638",FALSE
2023,Maricopa,TRUE,Arizona Language Preparatory,Arizona Language Preparatory,92567,"PO BOX 14310 , PHOENIX, AZ 85063-4310","4645 E MARILYN RD , PHOENIX, AZ 85032-4839",TRUE
2023,Maricopa,TRUE,Arizona School For The Arts,Arizona School For The Arts,5519,"1410 N 3RD ST , PHOENIX, AZ 85004-1608","1410 N 3RD ST , PHOENIX, AZ 85004-1608",TRUE
2023,Maricopa,FALSE,Arlington Elementary District,Arlington Elementary School,5354,"9410 S 355TH AVE , ARLINGTON, AZ 85322-8134","9410 S 355TH AVE , ARLINGTON, AZ 85322-8134",FALSE
2023,Cochise,FALSE,Ash Creek Elementary District,Ash Creek Elementary,4797,"6460 E HIGHWAY 181 , PEARCE, AZ 85625-6103","6460 E HIGHWAY 181 , PEARCE, AZ 85625-6103",FALSE
2023,Yavapai,FALSE,Ash Fork Joint Unified District,Ash Fork Elementary School,6101,"PO BOX 247 , ASH FORK, AZ 86320-0247","46999 N. Fifth Street, Ash Fork, AZ 86320",FALSE
2023,Yavapai,FALSE,Ash Fork Joint Unified District,Ash Fork High School,6103,"PO BOX 247 , ASH FORK, AZ 86320-0247","46999 N. Fifth Street , Ash Fork, AZ 86320",FALSE
2023,Yavapai,FALSE,Ash Fork Joint Unified District,Ash Fork Middle School,6102,"PO BOX 247 , ASH FORK, AZ 86320-0247","46999 N. Fifth Street , Ash Fork, AZ 86320",FALSE
2023,Maricopa,TRUE,ASU Preparatory Academy,ASU Preparatory Academy - Phoenix Middle School,92326,"735 E FILLMORE ST , PHOENIX, AZ 85006-3324","735 E FILLMORE ST , PHOENIX, AZ 85006-3324",TRUE
2023,Maricopa,TRUE,ASU Preparatory Academy,ASU Preparatory Academy - South Phoenix High School,92248,"1130 E University Dr., Ste 230, Tempe, AZ 85287","4445 S 12TH ST , PHOENIX, AZ 85040-2311",TRUE
2023,Maricopa,TRUE,ASU Preparatory Academy,ASU Preparatory Academy - South Phoenix Intermediate,90274,"1130 E University Dr., Ste 230, Tempe, AZ 85287","5610 S. Central Avenue, Phoenix, AZ 85040",TRUE
2023,Maricopa,TRUE,ASU Preparatory Academy,ASU Preparatory Academy - South Phoenix Primary,70692,"1130 E University Dr., Ste 230, Tempe, AZ 85287","40 East Hildago Avenue, Phoenix, AZ 85040",TRUE
2023,Maricopa,TRUE,ASU Preparatory Academy,ASU Preparatory Academy- Phoenix Elementary,90271,"735 E FILLMORE ST , PHOENIX, AZ 85006-3324","735 E FILLMORE ST , PHOENIX, AZ 85006-3324",TRUE
2023,Maricopa,TRUE,ASU Preparatory Academy,ASU Preparatory Academy- Phoenix High School,91304,"735 E FILLMORE ST , PHOENIX, AZ 85006-3324","735 E FILLMORE ST , PHOENIX, AZ 85006-3324",TRUE
2023,Maricopa,TRUE,ASU Preparatory Academy,ASU Preparatory Academy Pilgrim Rest STEM K-5 School,1001858,"PO BOX 877304, TEMPE, AZ 85287-7304","1401 E JEFFERSON ST, PHOENIX, AZ 85034-2315",TRUE
2023,Maricopa,TRUE,ASU Preparatory Academy,ASU Preparatory Academy-Polytechnic Elementary,91308,"6950 E WILLIAMS FIELD RD , MESA, AZ 85212-6033","6950 E WILLIAMS FIELD RD , MESA, AZ 85212-6033",FALSE
2023,Maricopa,TRUE,ASU Preparatory Academy,ASU Preparatory Academy-Polytechnic High School,91306,"7350 E. Innovation Way South, Mesa, AZ 85212","7350 E. Innovation Way South, Mesa, AZ 85212",FALSE
2023,Maricopa,TRUE,ASU Preparatory Academy,ASU Preparatory Academy-Polytechnic Middle School,91323,"6950 E WILLIAMS FIELD RD , MESA, AZ 85212-6033","6950 E WILLIAMS FIELD RD , MESA, AZ 85212-6033",FALSE
2023,Pinal,TRUE,ASU Preparatory Academy - Casa Grande,ASU Preparatory Academy - Casa Grande HS,635758,"2612 W GILA BEND HWY , CASA GRANDE, AZ 85193-9303","2612 W GILA BEND HWY , CASA GRANDE, AZ 85193-9303",FALSE
2023,Maricopa,TRUE,ASU Preparatory Academy Digital,ASU Preparatory Academy Digital,860177,"PO BOX 877304 , TEMPE, AZ 85287-7304","1130 E University Dr STE 230, Tempe, AZ 85281",FALSE
2023,Maricopa,FALSE,Avondale Elementary District,Avondale Middle School,91985,"1406 N CENTRAL AVE , AVONDALE, AZ 85323-1312","1406 N CENTRAL AVE , AVONDALE, AZ 85323-1312",FALSE
2023,Maricopa,FALSE,Avondale Elementary District,Centerra Mirage STEM Academy,87619,"15151 W CENTERRA DR S , GOODYEAR, AZ 85338-2956","15151 W CENTERRA DR S , GOODYEAR, AZ 85338-2956",FALSE
2023,Maricopa,FALSE,Avondale Elementary District,Copper Trails,90028,"16875 W CANYON TRAILS BLVD , GOODYEAR, AZ 85338-4608","16875 W CANYON TRAILS BLVD , GOODYEAR, AZ 85338-4608",FALSE
2023,Maricopa,FALSE,Avondale Elementary District,Desert Star,79670,"2131 S 157TH AVE , GOODYEAR, AZ 85338-3357","2131 S 157TH AVE , GOODYEAR, AZ 85338-3357",FALSE
2023,Maricopa,FALSE,Avondale Elementary District,Desert Thunder,79792,"16750 W GARFIELD ST , GOODYEAR, AZ 85338-6287","16750 W GARFIELD ST , GOODYEAR, AZ 85338-6287",FALSE
2023,Maricopa,FALSE,Avondale Elementary District,Eliseo C. Felix School,5348,"540 E LA PASADA BLVD , GOODYEAR, AZ 85338-1368","540 E LA PASADA BLVD , GOODYEAR, AZ 85338-1368",FALSE
2023,Maricopa,FALSE,Avondale Elementary District,Lattie Coor,5349,"220 W LA CANADA BLVD , AVONDALE, AZ 85323-1333","220 W LA CANADA BLVD , AVONDALE, AZ 85323-1333",FALSE
2023,Maricopa,FALSE,Avondale Elementary District,Michael Anderson,5347,"45 S 3RD AVE , AVONDALE, AZ 85323-2264","45 S 3RD AVE , AVONDALE, AZ 85323-2264",FALSE
2023,Maricopa,FALSE,Avondale Elementary District,Wildflower Accelerated Academy,78924,"325 S WILDFLOWER DR , GOODYEAR, AZ 85338-6869","325 S WILDFLOWER DR , GOODYEAR, AZ 85338-6869",FALSE
2023,Maricopa,TRUE,Avondale Learning dba Precision Academy,Precision Academy,80006,"7318 W LYNWOOD ST , PHOENIX, AZ 85035-4542","7318 W LYNWOOD ST , PHOENIX, AZ 85035-4542",TRUE
2023,Maricopa,TRUE,"AZ Compass Schools, Inc.",AZ Compass Prep School,89870,"2020 N ARIZONA AVE STE G62 , CHANDLER, AZ 85225-3496","2020 N ARIZONA AVE STE G62 , CHANDLER, AZ 85225-3496",FALSE
2023,Yuma,TRUE,Az-Tec High School,AZTEC High School,6192,"2330 W 28TH ST , YUMA, AZ 85364-6954","2330 W 28TH ST , YUMA, AZ 85364-6954",FALSE
2023,Pima,FALSE,Baboquivari Unified School District #40,Alternative High School (Indian Oasis High School),90822,"PO BOX 248 , SELLS, AZ 85634-0248","111 Main Street, Sells, AZ 85634",FALSE
2023,Pima,FALSE,Baboquivari Unified School District #40,Alternative Middle School (Indian Oasis Middle School),90821,"PO BOX 248 , SELLS, AZ 85634-0248","111 Main Street, Sells, AZ 85634",FALSE
2023,Pima,FALSE,Baboquivari Unified School District #40,Baboquivari High School,5847,"PO BOX 248 , SELLS, AZ 85634-0248","Indian Route 19 Mile Post 19.5, Topawa, AZ 85634",FALSE
2023,Pima,FALSE,Baboquivari Unified School District #40,Baboquivari Middle School,5846,"PO BOX 248 , SELLS, AZ 85634-0248","Indian Route 19, Mile Post 19.5, Topawa, AZ 85634",FALSE
2023,Pima,FALSE,Baboquivari Unified School District #40,Indian Oasis Intermediate Elementary School,948673,"PO BOX 248 , SELLS, AZ 85634-0248","Highway 86, Mile Post 115.5, Sells, AZ 85634",FALSE
2023,Pima,FALSE,Baboquivari Unified School District #40,Indian Oasis Primary Elementary School,5844,"PO BOX 248 , SELLS, AZ 85634-0248","111 W. Main, Sells, AZ 85634",FALSE
2023,Yavapai,FALSE,Bagdad Unified District,Bagdad Elementary School,6088,"PO BOX 427, BAGDAD, AZ 86321-0427","200 Sultan Way, Bagdad, AZ 86321",FALSE
2023,Yavapai,FALSE,Bagdad Unified District,Bagdad Middle / Senior High School,6089,"PO BOX 427, BAGDAD, AZ 86321-0427","100 Sultan Way, Bagdad, AZ 86321",FALSE
2023,Yavapai,FALSE,Bagdad Unified District,Sultan Virtual Academy,1001181,"PO BOX 427, BAGDAD, AZ 86321-0427","100 Sultan Way, Bagdad, AZ 86321-0427",FALSE
2023,Maricopa,TRUE,Ball Charter Schools (Dobson),"Dobson Academy, The - A Ball Charter School",10729,"2207 N DOBSON RD , CHANDLER, AZ 85224-2282","2207 N DOBSON RD , CHANDLER, AZ 85224-2282",FALSE
2023,Maricopa,TRUE,Ball Charter Schools (Hearn),"Hearn Academy, The - A Ball Charter School",10730,"17606 N 7TH AVE , PHOENIX, AZ 85023-1567","17606 N 7TH AVE , PHOENIX, AZ 85023-1567",TRUE
2023,Maricopa,TRUE,Ball Charter Schools (Val Vista),Ball Charter Schools (Val Vista),91791,"4120 S VAL VISTA DR , GILBERT, AZ 85297-4607","4120 S VAL VISTA DR , GILBERT, AZ 85297-4607",FALSE
2023,Maricopa,FALSE,Balsz Elementary District,Balsz Online Academy (B.O.A.),1001847,"4825 E ROOSEVELT ST, PHOENIX, AZ 85008-5917","4825 E ROOSEVELT ST, PHOENIX, AZ 85008-5917",TRUE
2023,Maricopa,FALSE,Balsz Elementary District,Brunson-Lee Elementary School,81141,"1350 N 48TH ST , PHOENIX, AZ 85008-5803","1350 N 48TH ST , PHOENIX, AZ 85008-5803",TRUE
2023,Maricopa,FALSE,Balsz Elementary District,David Crockett Elementary School,5320,"501 N 36TH ST , PHOENIX, AZ 85008-6320","501 N 36TH ST , PHOENIX, AZ 85008-6320",TRUE
2023,Maricopa,FALSE,Balsz Elementary District,Griffith Elementary School,5321,"4505 E PALM LN , PHOENIX, AZ 85008-4123","4505 E PALM LN , PHOENIX, AZ 85008-4123",TRUE
2023,Maricopa,FALSE,Balsz Elementary District,Orangedale Early Learning Center,92301,"4825 E ROOSEVELT ST , PHOENIX, AZ 85008-5917","5048 E OAK ST , PHOENIX, AZ 85008-2522",TRUE
2023,Maricopa,FALSE,Balsz Elementary District,Pat Tillman Middle School,5319,"4309 E Belleview Street, Phoenix, AZ 85008","4309 E Belleview Street, Phoenix, AZ 85008",TRUE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Ahwatukee,92030,"10210 S 50TH PL , PHOENIX, AZ 85044-5209","10210 S 50TH PL , PHOENIX, AZ 85044-5209",TRUE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Chandler,91056,"4825 S ARIZONA AVE , CHANDLER, AZ 85248-4598","4825 S ARIZONA AVE , CHANDLER, AZ 85248-4598",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Chandler Primary - North Campus,93010,"1800 E CHANDLER BLVD , CHANDLER, AZ 85225-5109","1800 E CHANDLER BLVD , CHANDLER, AZ 85225-5109",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Chandler Primary- South Campus,92866,"204 W. Chandler Heights Rd., Chandler, AZ 85248","204 W. Chandler Heights Rd., Chandler, AZ 85248",FALSE
2023,Coconino,TRUE,"BASIS Charter Schools, Inc.",BASIS Flagstaff,90863,"1700 N GEMINI DR , FLAGSTAFF, AZ 86001-1600","1700 N GEMINI DR , FLAGSTAFF, AZ 86001-1600",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Goodyear,92735,"7975 N HAYDEN RD STE B100 , SCOTTSDALE, AZ 85258-3276","15800 W SHERMAN ST , GOODYEAR, AZ 85338-3011",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Goodyear Primary,92737,"7975 N HAYDEN RD STE B100 , SCOTTSDALE, AZ 85258-3276","15800 W SHERMAN ST , GOODYEAR, AZ 85338-3011",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Mesa,91997,"5010 S EASTMARK PKWY , MESA, AZ 85212-8165","5010 S EASTMARK PKWY , MESA, AZ 85212-8165",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Oro Valley,90509,"11155 N ORACLE RD , ORO VALLEY, AZ 85737-5606","11155 N ORACLE RD , ORO VALLEY, AZ 85737-5606",FALSE
2023,Pima,TRUE,"BASIS Charter Schools, Inc.",BASIS Oro Valley Primary,92319,"11155 N ORACLE RD , ORO VALLEY, AZ 85737-5606","11155 N ORACLE RD , ORO VALLEY, AZ 85737-5606",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Peoria,91055,"25950 N LAKE PLEASANT PKWY , PEORIA, AZ 85383-1434","25950 N LAKE PLEASANT PKWY , PEORIA, AZ 85383-1434",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Peoria Primary,103670,"25950 N LAKE PLEASANT PKWY , PEORIA, AZ 85383-1434","25950 N LAKE PLEASANT PKWY , PEORIA, AZ 85383-1434",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Phoenix,91343,"11850 N 32ND ST , PHOENIX, AZ 85028-1200","11850 N 32ND ST , PHOENIX, AZ 85028-1200",TRUE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Phoenix Central Primary,92350,"201 E INDIANOLA AVE , PHOENIX, AZ 85012-2002","201 E INDIANOLA AVE , PHOENIX, AZ 85012-2002",TRUE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Phoenix Primary,469376,"11850 N 32ND ST , PHOENIX, AZ 85028-1200","11850 N 32ND ST , PHOENIX, AZ 85028-1200",TRUE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Phoenix South ,139682,"5700 S 19TH AVE , PHOENIX, AZ 85041-4654","5700 S 19TH AVE , PHOENIX, AZ 85041-4654",TRUE
2023,Yavapai,TRUE,"BASIS Charter Schools, Inc.",BASIS Prescott,92321,"1901 PRESCOTT LAKES PKWY , PRESCOTT, AZ 86301-7806","1901 PRESCOTT LAKES PKWY , PRESCOTT, AZ 86301-7806",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Scottsdale,81079,"10400 N 128TH ST , SCOTTSDALE, AZ 85259-5218","10400 N 128TH ST , SCOTTSDALE, AZ 85259-5218",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Scottsdale Primary - East Campus,92864,"7214 E JENAN DR, SCOTTSDALE, AZ 85260-5416","7214 E JENAN DR, SCOTTSDALE, AZ 85260-5416",FALSE
2023,Maricopa,TRUE,"BASIS Charter Schools, Inc.",BASIS Scottsdale Primary - West Campus,893297,"7975 N Hayden Rd, Scottsdale, AZ 85258-3276","7496 E Tierra Buena Ln, Scottsdale, AZ 85260-1613",FALSE
2023,Pima,TRUE,"BASIS Charter Schools, Inc.",BASIS Tucson North,91766,"5740 E RIVER RD , TUCSON, AZ 85750-1915","5740 E RIVER RD , TUCSON, AZ 85750-1915",FALSE
2023,Pima,TRUE,"BASIS Charter Schools, Inc.",BASIS Tucson Primary,6065,"3825 E 2ND ST , TUCSON, AZ 85716-4368","3825 E 2ND ST , TUCSON, AZ 85716-4368",FALSE
2023,Yavapai,FALSE,Beaver Creek Elementary District,Beaver Creek School,6116,"4810 E BEAVER CREEK RD , RIMROCK, AZ 86335-6241","4810 E BEAVER CREEK RD , RIMROCK, AZ 86335-6241",FALSE
2023,Maricopa,TRUE,"Bell Canyon Charter School, Inc",Imagine Bell Canyon,79507,"18052 N BLACK CANYON HWY , PHOENIX, AZ 85053-1715","18052 N BLACK CANYON HWY , PHOENIX, AZ 85053-1715",TRUE
2023,Maricopa,TRUE,"Benchmark School, Inc.",Benchmark School,78803,"4120 E ACOMA DR , PHOENIX, AZ 85032-4753","4120 E ACOMA DR , PHOENIX, AZ 85032-4753",TRUE
2023,Maricopa,TRUE,Benjamin Franklin Charter School - Queen Creek,Benjamin Franklin Charter School - Crismon,5537,"22120 E Queen Creek Rd, Queen Creek, AZ 85142-9830","22120 E Queen Creek Rd, Queen Creek, AZ 85142-9830",FALSE
2023,Maricopa,TRUE,Benjamin Franklin Charter School - Queen Creek,Benjamin Franklin Charter School - Gilbert,5538,"320 E WARNER RD, GILBERT, AZ 85296-2976","320 E WARNER RD, GILBERT, AZ 85296-2976",FALSE
2023,Maricopa,TRUE,Benjamin Franklin Charter School - Queen Creek,Benjamin Franklin Charter School - Power,88341,"22951 S Power Rd, Gilbert, AZ 85297","22951 S. Power Rd., Gilbert, AZ 85297",FALSE
2023,Maricopa,TRUE,Benjamin Franklin Charter School - Queen Creek,Benjamin Franklin High School,92270,"18864 E GERMANN RD , QUEEN CREEK, AZ 85142-7338","18864 E Germann Rd, Queen Creek, AZ 85142-7338",FALSE
2023,Cochise,FALSE,Benson Unified School District,Benson Digital Learning Center,85879,"260 S. Patagonia St., Benson, AZ 85602","197 E 7TH ST , BENSON, AZ 85602-6629",FALSE
2023,Cochise,FALSE,Benson Unified School District,Benson Digital Learning Center Online,90775,"360 S PATAGONIA ST , BENSON, AZ 85602-6533","197 E 7TH ST , BENSON, AZ 85602-6629",FALSE
2023,Cochise,FALSE,Benson Unified School District,Benson High School,4799,"360 S PATAGONIA ST , BENSON, AZ 85602-6533","360 S PATAGONIA ST , BENSON, AZ 85602-6533",FALSE
2023,Cochise,FALSE,Benson Unified School District,Benson Middle School,4794,"360 S PATAGONIA ST , BENSON, AZ 85602-6533","360 S PATAGONIA ST , BENSON, AZ 85602-6533",FALSE
2023,Cochise,FALSE,Benson Unified School District,Benson Primary School,4793,"360 S PATAGONIA ST , BENSON, AZ 85602-6533","360 S PATAGONIA ST , BENSON, AZ 85602-6533",FALSE
2023,La Paz,FALSE,Bicentennial Union High School District,Salome High School,6203,"PO BOX 519 , SALOME, AZ 85348-0519","67488 E Salome Rd, Salome, AZ 85348",FALSE
2023,Cochise,FALSE,Bisbee Unified District,Bisbee High School,4754,"100 OLD DOUGLAS RD , BISBEE, AZ 85603-1038","675 School Terrace Rd. , Bisbee, AZ 85603",FALSE
2023,Cochise,FALSE,Bisbee Unified District,Copper Credits,1000301,"519 MELODY LN, BISBEE, AZ 85603-3047","325 SCHOOL TERRACE ROAD, BISBEE, AZ 85603",FALSE
2023,Cochise,FALSE,Bisbee Unified District,Greenway Primary School,4752,"100 OLD DOUGLAS RD , BISBEE, AZ 85603-1038","98 Cole Ave , Bisbee, AZ 85603",FALSE
2023,Cochise,FALSE,Bisbee Unified District,Lowell School,4753,"100 OLD DOUGLAS RD , BISBEE, AZ 85603-1038","100 OLD DOUGLAS RD , BISBEE, AZ 85603-1038",FALSE
2023,Pima,TRUE,Blue Adobe Project,Sky Islands,89872,"6000 E 14TH ST , TUCSON, AZ 85711-4601","6000 E 14TH ST , TUCSON, AZ 85711-4601",FALSE
2023,Greenlee,FALSE,Blue Elementary District,Blue Elementary School,4908,"P.O. Box # 80, Blue, AZ 85922","80 Turkey Creek Rd, Blue, AZ 85922",FALSE
2023,Navajo,FALSE,Blue Ridge Unified School District No. 32,Blue Ridge Elementary School,5645,"1200 W WHITE MOUNTAIN BLVD , LAKESIDE, AZ 85929-6532","3050 Porter Mountain Road, Lakeside, AZ 85929",FALSE
2023,Navajo,FALSE,Blue Ridge Unified School District No. 32,Blue Ridge High School,5648,"1200 W WHITE MOUNTAIN BLVD , LAKESIDE, AZ 85929-6532","1200 W WHITE MOUNTAIN BLVD , LAKESIDE, AZ 85929-6532",FALSE
2023,Navajo,FALSE,Blue Ridge Unified School District No. 32,Blue Ridge High School Online,456092,"1200 W WHITE MOUNTAIN BLVD , LAKESIDE, AZ 85929-6532","1200 W WHITE MOUNTAIN BLVD , LAKESIDE, AZ 85929-6532",FALSE
2023,Navajo,FALSE,Blue Ridge Unified School District No. 32,Blue Ridge Jr High School,5647,"1200 W WHITE MOUNTAIN BLVD , LAKESIDE, AZ 85929-6532","1200 W WHITE MOUNTAIN BLVD , LAKESIDE, AZ 85929-6532",FALSE
2023,Navajo,FALSE,Blue Ridge Unified School District No. 32,Blue Ridge K-12 Virtual Academy ,1001160,"1200 W WHITE MOUNTAIN BLVD, LAKESIDE, AZ 85929-6532","1200 W WHITE MOUNTAIN BLVD, LAKESIDE, AZ 85929-6532",FALSE
